user_id,timestamp,search_query,page_views,session_duration,clicked_game,purchased
43,2025-02-03 22:09:14.662148,new game,4,819,0,0.0
43,2025-02-14 22:09:14.662148,nba 2k,15,1303,1,1.0
43,2025-02-25 22:09:14.662148,top rated xbox,10,903,1,0.0
43,2025-02-27 22:09:14.662148,nba 2k,13,1434,0,0.0
43,2025-03-05 22:09:14.662148,nba 2k,12,1545,1,0.0
43,2025-03-06 22:09:14.662148,call of duty,11,566,1,0.0
43,2025-03-22 22:09:14.662148,gears of war,4,679,0,0.0
44,2025-01-11 22:09:14.662148,rpg games xbox,1,1129,1,0.0
44,2025-01-16 22:09:14.662148,rpg games xbox,15,764,1,1.0
44,2025-01-26 22:09:14.662148,cheap controller,6,52,0,0.0
44,2025-01-30 22:09:14.662148,gears of war,2,1220,1,1.0
44,2025-02-05 22:09:14.662148,deal game,14,576,0,0.0
44,2025-02-06 22:09:14.662148,madden best price,7,1196,1,1.0
44,2025-02-26 22:09:14.662148,sale controller,6,275,1,0.0
44,2025-03-01 22:09:14.662148,halo digital code,2,1438,1,0.0
44,2025-03-04 22:09:14.662148,sale controller,11,579,1,1.0
44,2025-03-15 22:09:14.662148,new console,15,526,1,0.0
45,2025-01-05 22:09:14.662148,gears of war,15,1047,1,0.0
45,2025-01-23 22:09:14.662148,halo,3,90,0,0.0
45,2025-02-03 22:09:14.662148,deal xbox,5,167,0,0.0
45,2025-02-05 22:09:14.662148,destiny,4,674,1,0.0
45,2025-03-02 22:09:14.662148,battlefield digital code,5,695,1,0.0
45,2025-03-14 22:09:14.662148,destiny,15,1160,0,0.0
45,2025-03-20 22:09:14.662148,halo,9,1264,0,0.0
46,2025-01-18 22:09:14.662148,rpg games xbox best price,3,796,0,0.0
46,2025-01-28 22:09:14.662148,star wars,14,1411,1,0.0
46,2025-02-18 22:09:14.662148,best game,4,1424,1,0.0
46,2025-03-01 22:09:14.662148,shooter games xbox digital code,1,1375,1,0.0
46,2025-03-06 22:09:14.662148,assassin's creed,5,763,0,0.0
46,2025-03-21 22:09:14.662148,assassin's creed,7,799,1,0.0
46,2025-03-21 22:09:14.662148,xbox series x games digital code,3,63,1,0.0
47,2025-01-01 22:09:14.662148,minecraft best price,6,914,0,0.0
47,2025-01-10 22:09:14.662148,best xbox games,2,734,1,0.0
47,2025-01-17 22:09:14.662148,destiny digital code,1,34,1,0.0
47,2025-01-24 22:09:14.662148,new game,9,1399,0,0.0
47,2025-01-26 22:09:14.662148,cheap headset,3,212,1,0.0
47,2025-01-28 22:09:14.662148,halo,9,1625,0,0.0
47,2025-02-07 22:09:14.662148,cheap headset,14,958,1,1.0
47,2025-02-19 22:09:14.662148,deal console,12,1323,1,0.0
47,2025-02-19 22:09:14.662148,best game,13,111,1,0.0
47,2025-02-27 22:09:14.662148,new console,15,129,0,0.0
47,2025-03-10 22:09:14.662148,fifa,14,552,1,1.0
47,2025-03-17 22:09:14.662148,call of duty gameplay,13,366,1,0.0
48,2025-01-01 22:09:14.662148,forza,4,463,1,0.0
48,2025-01-15 22:09:14.662148,top rated controller,10,456,1,1.0
48,2025-02-15 22:09:14.662148,shooter games xbox best price,5,1222,1,0.0
48,2025-02-21 22:09:14.662148,minecraft,13,1491,0,0.0
48,2025-02-24 22:09:14.662148,star wars,8,1286,0,0.0
48,2025-02-25 22:09:14.662148,cheap headset,11,1492,1,1.0
48,2025-02-25 22:09:14.662148,shooter games xbox buy,12,503,0,0.0
48,2025-03-10 22:09:14.662148,star wars,2,996,1,1.0
49,2025-01-01 22:09:14.662148,nba 2k,6,1711,0,0.0
49,2025-01-04 22:09:14.662148,sale headset,2,532,1,1.0
49,2025-01-21 22:09:14.662148,new controller,11,1690,1,0.0
49,2025-01-22 22:09:14.662148,best xbox,2,205,1,0.0
49,2025-02-03 22:09:14.662148,xbox series x games gameplay,12,714,0,0.0
49,2025-02-17 22:09:14.662148,nba 2k gameplay,13,629,1,0.0
49,2025-03-09 22:09:14.662148,madden,12,1103,1,1.0
49,2025-03-10 22:09:14.662148,star wars,12,1518,1,0.0
49,2025-03-12 22:09:14.662148,top rated controller,6,1399,1,0.0
49,2025-03-14 22:09:14.662148,cheap console,3,240,1,1.0
49,2025-03-20 22:09:14.662148,racing games xbox gameplay,12,1480,0,0.0
50,2025-01-07 22:09:14.662148,best xbox games,7,653,1,0.0
50,2025-01-07 22:09:14.662148,madden,8,1121,1,0.0
50,2025-02-06 22:09:14.662148,sea of thieves best price,4,304,0,0.0
50,2025-02-10 22:09:14.662148,best game,13,751,1,0.0
50,2025-02-25 22:09:14.662148,gears of war,11,478,1,1.0
50,2025-03-11 22:09:14.662148,halo,10,1781,0,0.0
50,2025-03-13 22:09:14.662148,forza,9,446,1,0.0
50,2025-03-14 22:09:14.662148,gears of war gameplay,5,1152,1,0.0
50,2025-03-25 22:09:14.662148,best headset,13,106,1,0.0
51,2025-01-14 22:09:14.662148,nba 2k,1,1598,1,0.0
51,2025-01-19 22:09:14.662148,sea of thieves gameplay,8,43,1,0.0
51,2025-02-02 22:09:14.662148,star wars,5,1602,0,0.0
51,2025-02-07 22:09:14.662148,destiny buy,2,78,1,0.0
51,2025-02-13 22:09:14.662148,fifa digital code,6,176,1,0.0
51,2025-02-24 22:09:14.662148,cheap headset,13,1532,1,0.0
51,2025-03-12 22:09:14.662148,sale headset,4,884,1,0.0
51,2025-03-16 22:09:14.662148,best headset,6,737,0,0.0
52,2025-01-20 22:09:14.662148,best controller,12,297,1,0.0
52,2025-01-21 22:09:14.662148,rpg games xbox,9,770,0,0.0
52,2025-02-12 22:09:14.662148,best xbox games,13,1479,1,1.0
52,2025-03-07 22:09:14.662148,rpg games xbox,5,359,0,0.0
53,2025-01-01 22:09:14.662148,best console,3,1146,1,0.0
53,2025-01-09 22:09:14.662148,new game,13,904,0,0.0
53,2025-01-22 22:09:14.662148,best controller,12,921,1,0.0
53,2025-01-23 22:09:14.662148,best xbox games buy,1,990,1,0.0
53,2025-01-25 22:09:14.662148,assassin's creed,5,57,1,0.0
53,2025-02-04 22:09:14.662148,new xbox,6,428,1,0.0
53,2025-02-11 22:09:14.662148,racing games xbox,13,1759,1,0.0
53,2025-02-18 22:09:14.662148,xbox exclusives,15,47,0,0.0
53,2025-02-24 22:09:14.662148,sea of thieves,9,1614,1,0.0
53,2025-03-14 22:09:14.662148,new headset,3,1320,1,0.0
53,2025-03-21 22:09:14.662148,call of duty review,6,248,1,0.0
54,2025-01-07 22:09:14.662148,assassin's creed digital code,10,1120,1,0.0
54,2025-01-14 22:09:14.662148,xbox exclusives,5,932,1,0.0
54,2025-02-05 22:09:14.662148,star wars,4,1542,1,0.0
54,2025-02-11 22:09:14.662148,fallout,13,72,1,1.0
54,2025-02-23 22:09:14.662148,fallout,7,633,0,0.0
54,2025-02-28 22:09:14.662148,battlefield,15,256,0,0.0
54,2025-03-01 22:09:14.662148,xbox exclusives gameplay,10,860,1,0.0
54,2025-03-05 22:09:14.662148,nba 2k review,11,1784,1,0.0
54,2025-03-05 22:09:14.662148,deal headset,3,533,1,0.0
54,2025-03-06 22:09:14.662148,new xbox,2,1031,1,1.0
54,2025-03-13 22:09:14.662148,racing games xbox,5,1725,1,0.0
54,2025-03-21 22:09:14.662148,halo,11,448,0,0.0
55,2025-01-08 22:09:14.662148,elder scrolls,11,1006,0,0.0
55,2025-01-25 22:09:14.662148,elder scrolls,8,91,1,0.0
55,2025-01-31 22:09:14.662148,minecraft,12,295,1,1.0
55,2025-02-22 22:09:14.662148,minecraft,12,164,1,0.0
55,2025-02-24 22:09:14.662148,nba 2k,7,1603,1,1.0
55,2025-03-20 22:09:14.662148,destiny,4,791,1,0.0
56,2024-12-30 22:09:14.662148,xbox exclusives best price,14,1100,0,0.0
56,2025-01-04 22:09:14.662148,destiny gameplay,3,702,0,0.0
56,2025-01-09 22:09:14.662148,fifa best price,11,1209,1,0.0
56,2025-01-15 22:09:14.662148,deal console,10,1438,1,0.0
56,2025-01-17 22:09:14.662148,cheap xbox,5,581,1,0.0
56,2025-01-28 22:09:14.662148,gears of war,14,1701,1,0.0
56,2025-02-20 22:09:14.662148,gears of war review,7,762,1,1.0
56,2025-03-23 22:09:14.662148,racing games xbox gameplay,11,1709,1,0.0
56,2025-03-25 22:09:14.662148,racing games xbox gameplay,15,858,1,1.0
57,2025-01-03 22:09:14.662148,cheap xbox,9,787,1,0.0
57,2025-01-26 22:09:14.662148,fifa,6,1313,1,1.0
57,2025-02-04 22:09:14.662148,new console,2,1470,1,0.0
57,2025-02-28 22:09:14.662148,gears of war buy,14,729,0,0.0
57,2025-03-20 22:09:14.662148,call of duty,6,149,0,0.0
57,2025-03-21 22:09:14.662148,assassin's creed,6,647,1,0.0
58,2025-01-08 22:09:14.662148,best controller,5,539,1,0.0
58,2025-01-22 22:09:14.662148,new game,8,215,0,0.0
58,2025-01-25 22:09:14.662148,elder scrolls digital code,13,475,1,0.0
58,2025-02-08 22:09:14.662148,minecraft,11,462,1,0.0
58,2025-02-16 22:09:14.662148,rpg games xbox,4,885,0,0.0
58,2025-02-18 22:09:14.662148,elder scrolls,6,314,0,0.0
58,2025-02-20 22:09:14.662148,assassin's creed,2,1434,1,0.0
58,2025-03-04 22:09:14.662148,racing games xbox,1,1257,1,0.0
58,2025-03-12 22:09:14.662148,sale headset,9,323,1,0.0
58,2025-03-15 22:09:14.662148,gears of war,9,1563,1,1.0
58,2025-03-15 22:09:14.662148,forza,8,1590,1,0.0
58,2025-03-25 22:09:14.662148,new console,8,457,1,1.0
59,2025-01-12 22:09:14.662148,destiny,5,177,1,0.0
59,2025-01-21 22:09:14.662148,destiny,4,1698,1,0.0
59,2025-01-23 22:09:14.662148,fifa,15,1624,1,0.0
59,2025-01-24 22:09:14.662148,destiny buy,4,157,0,0.0
59,2025-01-25 22:09:14.662148,xbox series x games review,5,129,0,0.0
59,2025-02-17 22:09:14.662148,elder scrolls,10,1663,0,0.0
59,2025-02-19 22:09:14.662148,top rated controller,9,1108,0,0.0
59,2025-03-12 22:09:14.662148,halo,4,623,1,0.0
59,2025-03-14 22:09:14.662148,sea of thieves,4,980,0,0.0
59,2025-03-15 22:09:14.662148,battlefield review,6,1039,1,0.0
59,2025-03-16 22:09:14.662148,battlefield,7,417,1,0.0
59,2025-03-17 22:09:14.662148,xbox exclusives buy,6,250,1,0.0
59,2025-03-18 22:09:14.662148,best xbox games,13,1453,0,0.0
59,2025-03-22 22:09:14.662148,new headset,11,1415,0,0.0
60,2025-01-17 22:09:14.662148,rpg games xbox review,15,793,0,0.0
60,2025-01-18 22:09:14.662148,fifa,1,922,0,0.0
60,2025-01-29 22:09:14.662148,gears of war review,3,876,1,0.0
60,2025-02-05 22:09:14.662148,nba 2k,8,290,1,0.0
60,2025-02-21 22:09:14.662148,deal xbox,1,1029,1,0.0
60,2025-03-04 22:09:14.662148,new game,1,1203,1,0.0
60,2025-03-21 22:09:14.662148,fifa,8,474,0,0.0
61,2025-01-11 22:09:14.662148,deal controller,6,1441,1,0.0
61,2025-01-15 22:09:14.662148,rpg games xbox best price,4,1214,1,0.0
61,2025-01-20 22:09:14.662148,star wars gameplay,5,1581,1,1.0
61,2025-01-23 22:09:14.662148,top rated xbox,7,976,0,0.0
61,2025-02-08 22:09:14.662148,xbox series x games,7,727,0,0.0
61,2025-02-18 22:09:14.662148,minecraft,13,877,1,0.0
61,2025-03-16 22:09:14.662148,best console,11,748,1,1.0
62,2025-01-04 22:09:14.662148,best controller,13,474,0,0.0
62,2025-01-06 22:09:14.662148,racing games xbox buy,15,586,1,0.0
62,2025-01-11 22:09:14.662148,battlefield,12,590,1,0.0
62,2025-01-17 22:09:14.662148,madden,7,1236,1,0.0
62,2025-01-18 22:09:14.662148,xbox series x games,12,788,1,0.0
62,2025-01-18 22:09:14.662148,nba 2k,6,1537,1,0.0
63,2024-12-29 22:09:14.662148,gears of war,4,56,1,0.0
63,2025-01-02 22:09:14.662148,minecraft,6,786,1,1.0
63,2025-01-24 22:09:14.662148,xbox series x games,1,194,0,0.0
63,2025-01-28 22:09:14.662148,forza,7,786,1,0.0
63,2025-01-28 22:09:14.662148,call of duty,7,1350,1,0.0
63,2025-02-03 22:09:14.662148,battlefield,9,1562,0,0.0
63,2025-02-07 22:09:14.662148,deal console,4,1195,1,1.0
63,2025-02-11 22:09:14.662148,deal headset,11,472,1,0.0
63,2025-02-22 22:09:14.662148,racing games xbox,15,1362,1,0.0
63,2025-03-06 22:09:14.662148,call of duty,12,275,0,0.0
64,2024-12-30 22:09:14.662148,halo best price,9,315,1,0.0
64,2025-01-26 22:09:14.662148,fifa digital code,14,133,1,1.0
64,2025-02-02 22:09:14.662148,best controller,14,1332,1,0.0
64,2025-02-18 22:09:14.662148,fifa,5,1475,1,0.0
64,2025-03-01 22:09:14.662148,xbox series x games,12,1576,0,0.0
64,2025-03-26 22:09:14.662148,fallout,2,11,1,0.0
65,2025-01-03 22:09:14.662148,fifa,14,399,1,0.0
65,2025-01-07 22:09:14.662148,call of duty,7,93,1,1.0
65,2025-01-08 22:09:14.662148,racing games xbox,2,507,0,0.0
65,2025-01-26 22:09:14.662148,battlefield,1,1251,0,0.0
65,2025-02-10 22:09:14.662148,forza,4,1797,1,0.0
65,2025-02-13 22:09:14.662148,forza,1,171,1,0.0
65,2025-02-15 22:09:14.662148,star wars,10,918,0,0.0
65,2025-02-16 22:09:14.662148,madden,3,1318,1,0.0
65,2025-02-27 22:09:14.662148,destiny,4,1130,1,1.0
65,2025-03-01 22:09:14.662148,call of duty review,5,132,0,0.0
65,2025-03-09 22:09:14.662148,madden,1,282,1,0.0
65,2025-03-14 22:09:14.662148,racing games xbox,2,1084,0,0.0
65,2025-03-19 22:09:14.662148,assassin's creed best price,15,1002,1,0.0
65,2025-03-19 22:09:14.662148,assassin's creed,7,734,1,0.0
66,2025-01-20 22:09:14.662148,top rated controller,11,437,1,0.0
66,2025-01-28 22:09:14.662148,forza,8,663,0,0.0
66,2025-02-01 22:09:14.662148,deal headset,11,1259,1,1.0
66,2025-02-17 22:09:14.662148,new game,3,1718,1,1.0
66,2025-02-27 22:09:14.662148,cheap controller,7,1229,1,0.0
66,2025-02-28 22:09:14.662148,elder scrolls,5,242,1,1.0
66,2025-03-02 22:09:14.662148,rpg games xbox,11,257,1,1.0
66,2025-03-19 22:09:14.662148,battlefield review,6,1186,1,0.0
67,2025-01-09 22:09:14.662148,best console,8,1625,1,0.0
67,2025-01-09 22:09:14.662148,xbox exclusives buy,15,248,1,0.0
67,2025-01-21 22:09:14.662148,star wars,13,1256,0,0.0
67,2025-03-13 22:09:14.662148,assassin's creed,15,1578,1,1.0
67,2025-03-21 22:09:14.662148,top rated controller,15,153,1,0.0
68,2025-01-29 22:09:14.662148,fallout,15,261,0,0.0
68,2025-01-29 22:09:14.662148,elder scrolls,15,52,1,0.0
68,2025-02-01 22:09:14.662148,best xbox games,4,562,1,0.0
68,2025-02-17 22:09:14.662148,xbox series x games,6,139,1,0.0
68,2025-02-23 22:09:14.662148,minecraft,11,1114,1,0.0
68,2025-02-23 22:09:14.662148,racing games xbox,5,1622,1,0.0
68,2025-03-02 22:09:14.662148,rpg games xbox,8,735,1,1.0
68,2025-03-06 22:09:14.662148,destiny,12,1661,1,0.0
68,2025-03-12 22:09:14.662148,top rated controller,2,1081,1,0.0
69,2025-01-04 22:09:14.662148,gears of war digital code,7,1069,1,0.0
69,2025-01-07 22:09:14.662148,top rated console,13,507,1,0.0
69,2025-01-12 22:09:14.662148,best headset,11,1536,0,0.0
69,2025-01-15 22:09:14.662148,assassin's creed,13,180,1,0.0
69,2025-01-18 22:09:14.662148,best game,12,1663,1,1.0
69,2025-01-22 22:09:14.662148,halo gameplay,2,1487,1,0.0
69,2025-01-27 22:09:14.662148,minecraft,9,756,1,0.0
69,2025-02-12 22:09:14.662148,fifa,14,133,1,0.0
69,2025-02-19 22:09:14.662148,sale controller,13,1368,1,0.0
69,2025-02-24 22:09:14.662148,fifa,1,190,1,1.0
69,2025-02-26 22:09:14.662148,deal game,2,143,1,0.0
69,2025-03-13 22:09:14.662148,top rated game,4,914,1,0.0
69,2025-03-14 22:09:14.662148,cheap game,7,1796,0,0.0
69,2025-03-20 22:09:14.662148,gears of war digital code,9,247,1,0.0
69,2025-03-23 22:09:14.662148,new xbox,13,1713,1,0.0
70,2025-01-06 22:09:14.662148,nba 2k,12,295,1,1.0
70,2025-01-15 22:09:14.662148,best xbox,8,15,1,1.0
70,2025-01-22 22:09:14.662148,best xbox,12,1606,1,0.0
70,2025-01-29 22:09:14.662148,halo,11,1334,0,0.0
70,2025-02-09 22:09:14.662148,new xbox,4,1493,1,0.0
70,2025-02-12 22:09:14.662148,fifa,4,538,1,0.0
70,2025-02-19 22:09:14.662148,new controller,10,543,1,0.0
70,2025-03-25 22:09:14.662148,sale xbox,8,1129,1,0.0
71,2024-12-29 22:09:14.662148,nba 2k gameplay,5,1074,1,0.0
71,2025-01-12 22:09:14.662148,elder scrolls,6,468,0,0.0
71,2025-01-18 22:09:14.662148,top rated xbox,7,460,1,0.0
71,2025-01-22 22:09:14.662148,cheap controller,1,687,0,0.0
71,2025-01-24 22:09:14.662148,top rated xbox,2,1566,0,0.0
71,2025-02-10 22:09:14.662148,call of duty,11,174,0,0.0
71,2025-02-22 22:09:14.662148,xbox series x games review,4,1713,1,0.0
72,2025-01-09 22:09:14.662148,best xbox games,12,531,0,0.0
72,2025-01-21 22:09:14.662148,fifa,5,1528,1,0.0
72,2025-01-25 22:09:14.662148,xbox exclusives,14,274,1,0.0
72,2025-01-31 22:09:14.662148,fifa,3,1381,1,0.0
72,2025-02-09 22:09:14.662148,battlefield,6,263,1,0.0
72,2025-03-09 22:09:14.662148,racing games xbox,8,1058,1,0.0
72,2025-03-12 22:09:14.662148,best xbox games gameplay,3,958,0,0.0
72,2025-03-15 22:09:14.662148,gears of war buy,6,1273,1,0.0
72,2025-03-21 22:09:14.662148,sea of thieves digital code,8,1392,0,0.0
72,2025-03-24 22:09:14.662148,star wars,10,1402,1,0.0
73,2024-12-28 22:09:14.662148,best console,12,1113,0,0.0
73,2024-12-30 22:09:14.662148,minecraft gameplay,2,1676,0,0.0
73,2025-01-08 22:09:14.662148,star wars,8,813,1,1.0
73,2025-01-13 22:09:14.662148,best xbox games,1,247,1,0.0
73,2025-01-24 22:09:14.662148,xbox exclusives best price,5,1506,1,0.0
73,2025-01-29 22:09:14.662148,call of duty review,14,474,1,1.0
73,2025-02-01 22:09:14.662148,sea of thieves,8,198,0,0.0
73,2025-02-15 22:09:14.662148,star wars,1,759,0,0.0
73,2025-02-24 22:09:14.662148,best xbox,6,132,1,0.0
73,2025-03-01 22:09:14.662148,forza buy,4,59,0,0.0
73,2025-03-02 22:09:14.662148,assassin's creed,4,1490,1,0.0
73,2025-03-04 22:09:14.662148,battlefield,7,566,1,0.0
73,2025-03-09 22:09:14.662148,sea of thieves,12,250,1,1.0
73,2025-03-10 22:09:14.662148,nba 2k gameplay,6,559,1,0.0
73,2025-03-13 22:09:14.662148,minecraft digital code,10,1199,0,0.0
73,2025-03-22 22:09:14.662148,gears of war,12,787,0,0.0
73,2025-03-23 22:09:14.662148,deal xbox,3,1047,0,0.0
73,2025-03-25 22:09:14.662148,sale headset,4,1717,1,0.0
73,2025-03-26 22:09:14.662148,fifa,15,1548,1,0.0
74,2025-01-22 22:09:14.662148,best console,14,1262,1,0.0
74,2025-02-11 22:09:14.662148,madden,3,764,1,0.0
74,2025-02-25 22:09:14.662148,star wars,7,1252,1,1.0
74,2025-02-25 22:09:14.662148,top rated headset,1,1739,1,0.0
74,2025-02-26 22:09:14.662148,fifa,5,1070,1,0.0
74,2025-03-10 22:09:14.662148,best xbox games,3,514,1,0.0
74,2025-03-14 22:09:14.662148,new game,4,144,1,0.0
74,2025-03-17 22:09:14.662148,forza digital code,1,1093,0,0.0
75,2024-12-31 22:09:14.662148,sea of thieves,10,1357,1,0.0
75,2025-01-01 22:09:14.662148,racing games xbox,4,613,1,0.0
75,2025-01-14 22:09:14.662148,nba 2k,9,1342,1,0.0
75,2025-01-28 22:09:14.662148,sea of thieves,10,430,1,0.0
75,2025-02-09 22:09:14.662148,sea of thieves best price,10,741,1,1.0
75,2025-02-11 22:09:14.662148,forza,4,1424,1,0.0
75,2025-02-20 22:09:14.662148,xbox series x games,2,957,1,0.0
75,2025-02-21 22:09:14.662148,star wars,1,775,1,0.0
75,2025-02-23 22:09:14.662148,new console,11,639,1,0.0
75,2025-02-25 22:09:14.662148,top rated xbox,15,1117,1,0.0
75,2025-03-02 22:09:14.662148,assassin's creed,8,1464,1,0.0
75,2025-03-02 22:09:14.662148,destiny,10,85,0,0.0
75,2025-03-10 22:09:14.662148,sea of thieves,11,490,0,0.0
75,2025-03-15 22:09:14.662148,sea of thieves,9,1633,1,0.0
75,2025-03-21 22:09:14.662148,battlefield digital code,12,529,1,0.0
75,2025-03-26 22:09:14.662148,best xbox,12,218,0,0.0
76,2024-12-31 22:09:14.662148,rpg games xbox,4,1193,1,1.0
76,2025-01-05 22:09:14.662148,deal console,4,1540,0,0.0
76,2025-01-12 22:09:14.662148,cheap console,9,627,0,0.0
76,2025-01-14 22:09:14.662148,best xbox games best price,14,561,1,0.0
76,2025-01-27 22:09:14.662148,new headset,9,1769,1,0.0
76,2025-01-28 22:09:14.662148,shooter games xbox digital code,6,1357,1,0.0
76,2025-02-11 22:09:14.662148,xbox series x games buy,5,638,1,1.0
76,2025-02-20 22:09:14.662148,fifa gameplay,11,1002,1,0.0
76,2025-03-11 22:09:14.662148,rpg games xbox,2,1121,0,0.0
76,2025-03-18 22:09:14.662148,xbox exclusives digital code,7,874,1,0.0
76,2025-03-24 22:09:14.662148,best xbox games,14,871,0,0.0
76,2025-03-26 22:09:14.662148,madden,15,785,0,0.0
77,2024-12-29 22:09:14.662148,minecraft,13,373,1,0.0
77,2025-01-16 22:09:14.662148,sea of thieves,1,480,1,0.0
77,2025-01-25 22:09:14.662148,destiny,14,431,1,0.0
77,2025-02-05 22:09:14.662148,destiny gameplay,1,1775,1,0.0
78,2025-01-01 22:09:14.662148,xbox exclusives,7,1707,0,0.0
78,2025-02-03 22:09:14.662148,battlefield,11,668,0,0.0
78,2025-02-07 22:09:14.662148,elder scrolls,15,165,1,1.0
78,2025-02-11 22:09:14.662148,gears of war,7,1310,1,1.0
78,2025-02-20 22:09:14.662148,battlefield,1,403,0,0.0
78,2025-02-26 22:09:14.662148,sale console,15,182,1,0.0
78,2025-03-04 22:09:14.662148,star wars,3,36,1,1.0
78,2025-03-16 22:09:14.662148,destiny,11,1293,1,1.0
78,2025-03-18 22:09:14.662148,fifa,14,1533,1,0.0
78,2025-03-20 22:09:14.662148,forza,8,113,1,0.0
79,2024-12-30 22:09:14.662148,assassin's creed,2,792,0,0.0
79,2025-01-11 22:09:14.662148,forza,15,293,1,1.0
79,2025-02-03 22:09:14.662148,minecraft,8,507,1,0.0
79,2025-02-03 22:09:14.662148,nba 2k,8,1065,0,0.0
79,2025-02-05 22:09:14.662148,fallout,9,1757,1,0.0
79,2025-02-06 22:09:14.662148,new xbox,10,1243,1,0.0
79,2025-02-12 22:09:14.662148,best xbox games digital code,5,1013,1,0.0
79,2025-02-15 22:09:14.662148,minecraft,3,885,1,0.0
79,2025-02-27 22:09:14.662148,sale console,5,1086,1,0.0
79,2025-02-28 22:09:14.662148,rpg games xbox,12,1197,1,0.0
79,2025-03-01 22:09:14.662148,racing games xbox best price,5,404,1,1.0
79,2025-03-05 22:09:14.662148,minecraft gameplay,4,342,1,0.0
79,2025-03-17 22:09:14.662148,rpg games xbox,9,1050,1,0.0
79,2025-03-19 22:09:14.662148,minecraft,13,1053,0,0.0
80,2024-12-30 22:09:14.662148,sea of thieves,10,938,1,0.0
80,2025-02-06 22:09:14.662148,top rated console,3,231,0,0.0
81,2025-01-15 22:09:14.662148,gears of war,1,1215,0,0.0
81,2025-01-17 22:09:14.662148,sale controller,3,1418,1,0.0
81,2025-01-27 22:09:14.662148,best xbox games digital code,13,1566,0,0.0
81,2025-01-28 22:09:14.662148,cheap headset,15,976,1,1.0
81,2025-02-10 22:09:14.662148,shooter games xbox digital code,3,119,0,0.0
81,2025-02-13 22:09:14.662148,elder scrolls gameplay,5,1283,1,0.0
81,2025-02-18 22:09:14.662148,forza digital code,7,1561,1,0.0
81,2025-03-24 22:09:14.662148,sea of thieves,2,1455,1,0.0
82,2025-01-05 22:09:14.662148,madden,13,1610,1,1.0
82,2025-01-09 22:09:14.662148,fallout,2,1320,0,0.0
82,2025-01-20 22:09:14.662148,new console,2,633,0,0.0
82,2025-01-26 22:09:14.662148,destiny best price,6,27,1,0.0
82,2025-02-01 22:09:14.662148,nba 2k,11,814,0,0.0
82,2025-02-03 22:09:14.662148,cheap console,2,980,0,0.0
82,2025-02-19 22:09:14.662148,battlefield,8,809,1,0.0
82,2025-03-04 22:09:14.662148,deal xbox,8,1191,0,0.0
82,2025-03-05 22:09:14.662148,call of duty buy,6,1693,0,0.0
82,2025-03-10 22:09:14.662148,top rated xbox,6,1038,1,0.0
82,2025-03-18 22:09:14.662148,gears of war,7,1337,1,0.0
83,2024-12-31 22:09:14.662148,xbox exclusives gameplay,5,289,0,0.0
83,2025-01-03 22:09:14.662148,best controller,9,857,0,0.0
83,2025-01-06 22:09:14.662148,top rated xbox,11,1126,1,1.0
83,2025-01-08 22:09:14.662148,xbox series x games,13,581,1,0.0
83,2025-01-19 22:09:14.662148,forza review,15,560,1,0.0
83,2025-01-24 22:09:14.662148,best controller,7,797,0,0.0
83,2025-02-09 22:09:14.662148,minecraft buy,14,1197,1,1.0
83,2025-03-14 22:09:14.662148,battlefield,14,1571,1,0.0
83,2025-03-14 22:09:14.662148,deal console,8,1273,1,0.0
83,2025-03-23 22:09:14.662148,new game,14,1718,1,0.0
84,2025-01-04 22:09:14.662148,destiny,2,79,1,0.0
84,2025-01-12 22:09:14.662148,new headset,12,365,1,1.0
84,2025-01-14 22:09:14.662148,halo best price,6,1659,1,0.0
84,2025-02-09 22:09:14.662148,shooter games xbox buy,14,371,1,0.0
84,2025-02-13 22:09:14.662148,xbox series x games,10,1145,1,0.0
